Sample,2Theta_deg,Intensity,Wavelength_A,Scan_Speed_deg/min
Sample_A,55.06437768240344,49.203469048016004,1.5406,2.0
Sample_A,55.16452074391989,26.957295570865643,1.5406,2.0
Sample_A,55.26466380543634,45.25577712486884,1.5406,2.0
Sample_A,55.36480686695279,42.08190948087477,1.5406,2.0
Sample_A,55.464949928469245,52.86478432627345,1.5406,2.0
Sample_A,55.56509298998569,17.23086832387755,1.5406,2.0
Sample_A,55.66523605150215,70.5428562449072,1.5406,2.0
Sample_A,55.765379113018604,38.42587532203347,1.5406,2.0
Sample_A,55.86552217453505,70.16037375182304,1.5406,2.0
Sample_A,55.96566523605151,32.59065198247211,1.5406,2.0
Sample_A,56.065808297567955,91.23244869612934,1.5406,2.0
Sample_A,56.16595135908441,33.101570487313104,1.5406,2.0
Sample_A,56.26609442060086,49.40903404679755,1.5406,2.0
Sample_A,56.36623748211731,18.95193413221677,1.5406,2.0
Sample_A,56.46638054363377,39.54163472597413,1.5406,2.0
Sample_A,56.566523605150216,53.75799121246026,1.5406,2.0
Sample_A,56.66666666666667,64.0548936525588,1.5406,2.0
Sample_A,56.76680972818312,69.66892964706761,1.5406,2.0
Sample_A,56.866952789699575,31.761990981850808,1.5406,2.0
Sample_A,56.96709585121602,52.61941981334157,1.5406,2.0
Sample_A,57.06723891273248,41.065355059698454,1.5406,2.0
Sample_A,57.16738197424893,65.76941181846439,1.5406,2.0
Sample_A,57.26752503576538,62.59847669664083,1.5406,2.0
Sample_A,57.367668097281836,60.89814876610758,1.5406,2.0
Sample_A,57.467811158798284,105.57966669974317,1.5406,2.0
Sample_A,57.56795422031474,102.72816401164496,1.5406,2.0
Sample_A,57.66809728183119,108.69635348443012,1.5406,2.0
Sample_A,57.76824034334764,117.41514711955385,1.5406,2.0
Sample_A,57.8683834048641,132.06297531439714,1.5406,2.0
Sample_A,57.968526466380546,195.04209809366077,1.5406,2.0
Sample_A,58.068669527897,190.00822933908157,1.5406,2.0
Sample_A,58.16881258941345,264.4943886749509,1.5406,2.0
Sample_A,58.268955650929904,323.3991932943004,1.5406,2.0
Sample_A,58.36909871244635,297.21685765097453,1.5406,2.0
Sample_A,58.46924177396281,365.96590552644835,1.5406,2.0
Sample_A,58.56938483547926,333.0494099903305,1.5406,2.0
Sample_A,58.66952789699571,350.0031541125145,1.5406,2.0
Sample_A,58.769670958512165,326.69089895566606,1.5406,2.0
Sample_A,58.86981402002861,290.11967641865454,1.5406,2.0
Sample_A,58.96995708154507,286.87671840318035,1.5406,2.0
Sample_A,59.07010014306152,218.78802310156718,1.5406,2.0
Sample_A,59.17024320457797,221.5367916867831,1.5406,2.0
Sample_A,59.27038626609443,167.9754396418358,1.5406,2.0
Sample_A,59.370529327610875,119.41349821401101,1.5406,2.0
Sample_A,59.47067238912733,108.17078026261555,1.5406,2.0
Sample_A,59.57081545064378,98.45050619523379,1.5406,2.0
Sample_A,59.67095851216023,96.19612665535891,1.5406,2.0
Sample_A,59.77110157367668,52.320980071161,1.5406,2.0
Sample_A,59.871244635193136,80.28991426276036,1.5406,2.0
Sample_A,59.97138769670959,30.155815749451577,1.5406,2.0
Sample_A,60.07153075822604,42.880022407646706,1.5406,2.0
Sample_A,60.171673819742495,0.0,1.5406,2.0
Sample_A,60.27181688125894,72.98365704311807,1.5406,2.0
Sample_A,60.3719599427754,13.17312324831071,1.5406,2.0
Sample_A,60.472103004291846,38.50020754851043,1.5406,2.0
Sample_A,60.5722460658083,41.83854978060512,1.5406,2.0
Sample_A,60.672389127324756,68.76314779407707,1.5406,2.0
Sample_A,60.772532188841204,52.341092246687204,1.5406,2.0
Sample_A,60.87267525035766,61.298425061537,1.5406,2.0
Sample_A,60.97281831187411,47.39213064228717,1.5406,2.0
Sample_A,61.07296137339056,37.83063475344793,1.5406,2.0
Sample_A,61.17310443490701,72.83378731039853,1.5406,2.0
Sample_A,61.273247496423465,77.18531443487694,1.5406,2.0
Sample_A,61.37339055793992,50.52787983991827,1.5406,2.0
Sample_A,61.47353361945637,54.97503440868049,1.5406,2.0
Sample_A,61.573676680972824,52.98578059918341,1.5406,2.0
Sample_A,61.67381974248927,33.82777399049894,1.5406,2.0
Sample_A,61.77396280400573,64.16349477121165,1.5406,2.0
Sample_A,61.874105865522175,82.34312912282687,1.5406,2.0
Sample_A,61.97424892703863,36.91558717564841,1.5406,2.0
Sample_A,62.074391988555085,46.93296888453282,1.5406,2.0
Sample_A,62.17453505007153,55.620789336571875,1.5406,2.0
Sample_A,62.27467811158799,36.249525284137555,1.5406,2.0
Sample_A,62.374821173104436,77.98575329774509,1.5406,2.0
Sample_A,62.47496423462089,36.79016623243121,1.5406,2.0
Sample_A,62.57510729613734,56.36009273590311,1.5406,2.0
Sample_A,62.675250357653795,47.280010930222794,1.5406,2.0
Sample_A,62.77539341917025,50.856861863007275,1.5406,2.0
Sample_A,62.8755364806867,47.32162091943841,1.5406,2.0
Sample_A,62.97567954220315,78.02394388136358,1.5406,2.0
Sample_A,63.0758226037196,61.96671297606136,1.5406,2.0
Sample_A,63.175965665236056,79.88911383051504,1.5406,2.0
Sample_A,63.276108726752504,76.81084814848052,1.5406,2.0
Sample_A,63.37625178826896,23.65998654683174,1.5406,2.0
Sample_A,63.476394849785414,35.773391236074495,1.5406,2.0
Sample_A,63.57653791130186,54.746759838660104,1.5406,2.0
Sample_A,63.67668097281832,73.80949766944619,1.5406,2.0
Sample_A,63.776824034334766,49.086034926752184,1.5406,2.0
Sample_A,63.87696709585122,76.21071268025256,1.5406,2.0
Sample_A,63.97711015736767,32.665371140619115,1.5406,2.0
Sample_A,64.07725321888412,37.66094551105611,1.5406,2.0
Sample_A,64.17739628040059,47.23073569708817,1.5406,2.0
Sample_A,64.27753934191702,54.720084575573665,1.5406,2.0
Sample_A,64.37768240343348,60.27323852562961,1.5406,2.0
Sample_A,64.47782546494993,37.19855691428735,1.5406,2.0
Sample_A,64.57796852646638,82.5965965675208,1.5406,2.0
Sample_A,64.67811158798284,50.99330679482646,1.5406,2.0
Sample_A,64.77825464949929,44.481760724401916,1.5406,2.0
Sample_A,64.87839771101574,46.6796744721701,1.5406,2.0
Sample_A,64.9785407725322,76.94437946967295,1.5406,2.0
Sample_A,65.07868383404865,55.39513304470495,1.5406,2.0
Sample_A,65.1788268955651,51.679907190141115,1.5406,2.0
Sample_A,65.27896995708156,25.76127026916104,1.5406,2.0
Sample_A,65.37911301859799,7.225076750813848,1.5406,2.0
Sample_A,65.47925608011445,38.840287631858644,1.5406,2.0
Sample_A,65.57939914163092,39.918233889290136,1.5406,2.0
Sample_A,65.67954220314735,39.00661589651326,1.5406,2.0
Sample_A,65.77968526466381,40.690244249544016,1.5406,2.0
Sample_A,65.87982832618026,23.503334226944382,1.5406,2.0
Sample_A,65.97997138769671,57.20849198991308,1.5406,2.0
Sample_A,66.08011444921317,21.40713786828226,1.5406,2.0
Sample_A,66.18025751072962,55.78751950730418,1.5406,2.0
Sample_A,66.28040057224607,57.938882061772574,1.5406,2.0
Sample_A,66.38054363376253,44.47957547512797,1.5406,2.0
Sample_A,66.48068669527898,21.19104948739625,1.5406,2.0
Sample_A,66.58082975679542,48.23878341535337,1.5406,2.0
Sample_A,66.68097281831189,35.222943949484566,1.5406,2.0
Sample_A,66.78111587982832,56.073603446095454,1.5406,2.0
Sample_A,66.88125894134478,30.097793538564883,1.5406,2.0
Sample_A,66.98140200286124,85.66607272328947,1.5406,2.0
Sample_A,67.08154506437768,52.18947697102647,1.5406,2.0
Sample_A,67.18168812589414,32.01372195472776,1.5406,2.0
Sample_A,67.28183118741059,38.124723656767564,1.5406,2.0
Sample_A,67.38197424892704,51.67934960486613,1.5406,2.0
Sample_A,67.4821173104435,45.75596952786933,1.5406,2.0
Sample_A,67.58226037195995,49.62740183986459,1.5406,2.0
Sample_A,67.6824034334764,42.390864918279114,1.5406,2.0
Sample_A,67.78254649499286,60.747999155544036,1.5406,2.0
Sample_A,67.8826895565093,38.9485711243602,1.5406,2.0
Sample_A,67.98283261802575,57.164844935499296,1.5406,2.0
Sample_A,68.08297567954222,60.744556903684305,1.5406,2.0
Sample_A,68.18311874105865,40.764035255224556,1.5406,2.0
Sample_A,68.28326180257511,54.53531873649007,1.5406,2.0
Sample_A,68.38340486409156,76.15629872466855,1.5406,2.0
Sample_A,68.48354792560801,65.4063572820568,1.5406,2.0
Sample_A,68.58369098712447,31.78230932471296,1.5406,2.0
Sample_A,68.68383404864092,49.386015736141395,1.5406,2.0
Sample_A,68.78397711015737,87.60199937109172,1.5406,2.0
Sample_A,68.88412017167383,62.97414932275934,1.5406,2.0
Sample_A,68.98426323319028,58.67831849455105,1.5406,2.0
Sample_A,69.08440629470672,33.73537625433684,1.5406,2.0
Sample_A,69.18454935622319,67.86441292915663,1.5406,2.0
Sample_A,69.28469241773963,21.61789103268163,1.5406,2.0
Sample_A,69.38483547925608,41.44858853559219,1.5406,2.0
Sample_A,69.48497854077254,32.631164986932575,1.5406,2.0
Sample_A,69.58512160228898,17.797580652368204,1.5406,2.0
Sample_A,69.68526466380544,40.66764023458312,1.5406,2.0
Sample_A,69.78540772532189,52.78266175953868,1.5406,2.0
Sample_A,69.88555078683834,65.12222051051802,1.5406,2.0
Sample_A,69.9856938483548,44.05716713013903,1.5406,2.0
Sample_A,70.08583690987125,34.18275152257374,1.5406,2.0
Sample_A,70.1859799713877,23.50532991814909,1.5406,2.0
Sample_A,70.28612303290416,73.09189698208371,1.5406,2.0
Sample_A,70.3862660944206,46.04144268558505,1.5406,2.0
Sample_A,70.48640915593705,46.3932573215413,1.5406,2.0
Sample_A,70.58655221745352,77.22830317182711,1.5406,2.0
Sample_A,70.68669527896996,30.807226822193662,1.5406,2.0
Sample_A,70.78683834048641,27.315933426767746,1.5406,2.0
Sample_A,70.88698140200287,65.02669923193127,1.5406,2.0
Sample_A,70.98712446351931,0.0,1.5406,2.0
Sample_A,71.08726752503577,56.44091656176748,1.5406,2.0
Sample_A,71.18741058655222,53.23769789483149,1.5406,2.0
Sample_A,71.28755364806867,32.357607009314556,1.5406,2.0
Sample_A,71.38769670958513,52.56721012083133,1.5406,2.0
Sample_A,71.48783977110158,74.99134124242632,1.5406,2.0
Sample_A,71.58798283261802,40.06710718879168,1.5406,2.0
Sample_A,71.68812589413449,85.20791164415371,1.5406,2.0
Sample_A,71.78826895565093,43.57678053064116,1.5406,2.0
Sample_A,71.88841201716738,6.997190735444917,1.5406,2.0
Sample_A,71.98855507868385,35.79485238157241,1.5406,2.0
Sample_A,72.0886981402003,80.76380037929152,1.5406,2.0
Sample_A,72.18884120171674,40.82551145377901,1.5406,2.0
Sample_A,72.2889842632332,86.42544318504508,1.5406,2.0
Sample_A,72.38912732474964,61.8650160905694,1.5406,2.0
Sample_A,72.4892703862661,44.548939976495475,1.5406,2.0
Sample_A,72.58941344778255,49.03075697274691,1.5406,2.0
Sample_A,72.689556509299,38.535675894888655,1.5406,2.0
Sample_A,72.78969957081546,46.94847466248757,1.5406,2.0
Sample_A,72.8898426323319,40.95123200676401,1.5406,2.0
Sample_A,72.98998569384835,58.527871200004135,1.5406,2.0
Sample_A,73.09012875536482,73.97015025211914,1.5406,2.0
Sample_A,73.19027181688126,23.938402689656357,1.5406,2.0
Sample_A,73.29041487839771,63.20215457564674,1.5406,2.0
Sample_A,73.39055793991417,67.5875257590335,1.5406,2.0
Sample_A,73.49070100143062,73.96096372578444,1.5406,2.0
Sample_A,73.59084406294707,35.728117778218106,1.5406,2.0
Sample_A,73.69098712446353,20.25250881413331,1.5406,2.0
Sample_A,73.79113018597997,40.61033744508719,1.5406,2.0
Sample_A,73.89127324749643,63.41276633305068,1.5406,2.0
Sample_A,73.99141630901288,70.4324381342665,1.5406,2.0
Sample_A,74.09155937052932,55.0614208564391,1.5406,2.0
Sample_A,74.19170243204579,24.177289715187523,1.5406,2.0
Sample_A,74.29184549356223,33.18840895145965,1.5406,2.0
Sample_A,74.39198855507868,37.030103579383194,1.5406,2.0
Sample_A,74.49213161659515,51.297515856787754,1.5406,2.0
Sample_A,74.5922746781116,49.94317936465101,1.5406,2.0
Sample_A,74.69241773962804,51.79150182598292,1.5406,2.0
Sample_A,74.79256080114449,70.01580218511593,1.5406,2.0
Sample_A,74.89270386266095,67.31403126100976,1.5406,2.0
Sample_A,74.9928469241774,15.33850654754567,1.5406,2.0
Sample_A,75.09298998569385,30.896295494017654,1.5406,2.0
Sample_A,75.19313304721031,11.91874781082651,1.5406,2.0
Sample_A,75.29327610872676,49.38703771031109,1.5406,2.0
Sample_A,75.3934191702432,31.33099187751704,1.5406,2.0
Sample_A,75.49356223175965,44.67266520183724,1.5406,2.0
Sample_A,75.59370529327612,5.682507759339472,1.5406,2.0
Sample_A,75.69384835479256,55.425000005759706,1.5406,2.0
Sample_A,75.79399141630901,59.510573940777235,1.5406,2.0
Sample_A,75.89413447782547,71.83696896473857,1.5406,2.0
Sample_A,75.99427753934192,13.838738341985277,1.5406,2.0
Sample_A,76.09442060085837,31.050222863514605,1.5406,2.0
Sample_A,76.19456366237482,42.80979983545961,1.5406,2.0
Sample_A,76.29470672389128,41.40069053021717,1.5406,2.0
Sample_A,76.39484978540773,55.10962751694156,1.5406,2.0
Sample_A,76.49499284692418,37.024755764408766,1.5406,2.0
Sample_A,76.59513590844064,26.54384247678378,1.5406,2.0
Sample_A,76.69527896995709,57.37732403307572,1.5406,2.0
Sample_A,76.79542203147354,15.378182579742543,1.5406,2.0
Sample_A,76.89556509298998,50.30450038925639,1.5406,2.0
Sample_A,76.99570815450645,41.511663895330926,1.5406,2.0
Sample_A,77.0958512160229,60.76017576133793,1.5406,2.0
Sample_A,77.19599427753934,51.732655177133715,1.5406,2.0
Sample_A,77.2961373390558,54.788018024032624,1.5406,2.0
Sample_A,77.39628040057225,0.0,1.5406,2.0
Sample_A,77.4964234620887,67.7433806938389,1.5406,2.0
Sample_A,77.59656652360515,39.86070362353106,1.5406,2.0
Sample_A,77.69670958512161,69.0714394765347,1.5406,2.0
Sample_A,77.79685264663806,55.56353821501914,1.5406,2.0
Sample_A,77.8969957081545,82.03299730422107,1.5406,2.0
Sample_A,77.99713876967097,17.63020668769073,1.5406,2.0
Sample_A,78.09728183118742,52.31818412320659,1.5406,2.0
Sample_A,78.19742489270386,50.87829331658346,1.5406,2.0
Sample_A,78.29756795422031,55.304321907962326,1.5406,2.0
Sample_A,78.39771101573677,81.26487892841413,1.5406,2.0
Sample_A,78.49785407725322,53.2672596824694,1.5406,2.0
Sample_A,78.59799713876967,47.27659231593717,1.5406,2.0
Sample_A,78.69814020028613,32.44685017996082,1.5406,2.0
Sample_A,78.79828326180258,60.11679189315515,1.5406,2.0
Sample_A,78.89842632331903,61.43950432606513,1.5406,2.0
Sample_A,78.99856938483548,46.40997458516588,1.5406,2.0
Sample_A,79.09871244635194,43.86489211174892,1.5406,2.0
Sample_A,79.19885550786839,28.760909303352484,1.5406,2.0
Sample_A,79.29899856938484,64.68218764398115,1.5406,2.0
Sample_A,79.3991416309013,48.8703613416568,1.5406,2.0
Sample_A,79.49928469241775,82.06811924231005,1.5406,2.0
Sample_A,79.5994277539342,93.87574654669967,1.5406,2.0
Sample_A,79.69957081545064,64.35737402866893,1.5406,2.0
Sample_A,79.7997138769671,45.39012481054926,1.5406,2.0
Sample_A,79.89985693848355,14.654671232691612,1.5406,2.0
Sample_A,80.0,60.097485808479796,1.5406,2.0
Sample_B,10.0,21.955129351781437,1.5406,2.0
Sample_B,10.100143061516452,48.389266922272576,1.5406,2.0
Sample_B,10.200286123032905,54.04348199109768,1.5406,2.0
Sample_B,10.300429184549357,37.24683329430101,1.5406,2.0
Sample_B,10.400572246065808,78.6954565745217,1.5406,2.0
Sample_B,10.50071530758226,49.529398220048535,1.5406,2.0
Sample_B,10.600858369098713,44.298063392413226,1.5406,2.0
Sample_B,10.701001430615165,32.31174769665656,1.5406,2.0
Sample_B,10.801144492131616,15.720563336504497,1.5406,2.0
Sample_B,10.901287553648068,70.4568015276503,1.5406,2.0
Sample_B,11.001430615164521,79.90554762304617,1.5406,2.0
Sample_B,11.101573676680973,55.87889020558778,1.5406,2.0
Sample_B,11.201716738197424,55.28882156686871,1.5406,2.0
Sample_B,11.301859799713878,21.40167611044919,1.5406,2.0
Sample_B,11.40200286123033,43.02233939646871,1.5406,2.0
Sample_B,11.50214592274678,51.14480620934281,1.5406,2.0
Sample_B,11.602288984263232,66.83736271054465,1.5406,2.0
Sample_B,11.702432045779686,63.31825252311786,1.5406,2.0
Sample_B,11.802575107296137,48.02803426586223,1.5406,2.0
Sample_B,11.902718168812589,45.94770771268675,1.5406,2.0
Sample_B,12.002861230329042,38.728547984922784,1.5406,2.0
Sample_B,12.103004291845494,76.29021399615935,1.5406,2.0
Sample_B,12.203147353361945,41.338932630806774,1.5406,2.0
Sample_B,12.303290414878397,73.92834191910741,1.5406,2.0
Sample_B,12.40343347639485,54.22849363510779,1.5406,2.0
Sample_B,12.503576537911302,49.70276158749892,1.5406,2.0
Sample_B,12.603719599427754,6.406651268144387,1.5406,2.0
Sample_B,12.703862660944207,44.87379568578458,1.5406,2.0
Sample_B,12.804005722460658,17.845118719506658,1.5406,2.0
Sample_B,12.90414878397711,42.31234089624706,1.5406,2.0
Sample_B,13.004291845493562,45.76561332067993,1.5406,2.0
Sample_B,13.104434907010015,8.585597193052891,1.5406,2.0
Sample_B,13.204577968526467,75.87749276916884,1.5406,2.0
Sample_B,13.304721030042918,62.02870448472535,1.5406,2.0
Sample_B,13.404864091559372,12.438909228635367,1.5406,2.0
Sample_B,13.505007153075823,55.61288395534865,1.5406,2.0
Sample_B,13.605150214592275,28.8014916613905,1.5406,2.0
Sample_B,13.705293276108726,61.08349634587289,1.5406,2.0
Sample_B,13.80543633762518,41.65539204102131,1.5406,2.0
Sample_B,13.905579399141631,65.19225552600689,1.5406,2.0
Sample_B,14.005722460658083,60.07584970258475,1.5406,2.0
Sample_B,14.105865522174536,57.800313956712145,1.5406,2.0
Sample_B,14.206008583690988,44.27380348852489,1.5406,2.0
Sample_B,14.30615164520744,46.45322618152099,1.5406,2.0
Sample_B,14.406294706723891,34.676616916765205,1.5406,2.0
Sample_B,14.506437768240342,59.53205840651758,1.5406,2.0
Sample_B,14.606580829756796,64.18730960400855,1.5406,2.0
Sample_B,14.706723891273247,78.33966796351797,1.5406,2.0
Sample_B,14.8068669527897,25.391994031677577,1.5406,2.0
Sample_B,14.907010014306152,73.82506972464299,1.5406,2.0
Sample_B,15.007153075822604,51.419881637253525,1.5406,2.0
Sample_B,15.107296137339056,0.0,1.5406,2.0
Sample_B,15.207439198855507,79.47228205712305,1.5406,2.0
Sample_B,15.30758226037196,59.411966643828734,1.5406,2.0
Sample_B,15.407725321888412,73.73336969005335,1.5406,2.0
Sample_B,15.507868383404865,22.531847240406574,1.5406,2.0
Sample_B,15.608011444921317,70.52041564261594,1.5406,2.0
Sample_B,15.708154506437769,63.141799508992804,1.5406,2.0
Sample_B,15.80829756795422,51.2774907424955,1.5406,2.0
Sample_B,15.908440629470672,45.68440846895695,1.5406,2.0
Sample_B,16.008583690987123,35.12457968578816,1.5406,2.0
Sample_B,16.10872675250358,48.65051857675302,1.5406,2.0
Sample_B,16.20886981402003,97.90397030263273,1.5406,2.0
Sample_B,16.30901287553648,55.59272674920158,1.5406,2.0
Sample_B,16.409155937052933,44.417954117641514,1.5406,2.0
Sample_B,16.509298998569385,57.054461867086054,1.5406,2.0
Sample_B,16.609442060085836,72.87405109620309,1.5406,2.0
Sample_B,16.709585121602288,74.74400130360613,1.5406,2.0
Sample_B,16.809728183118743,65.96992295631291,1.5406,2.0
Sample_B,16.909871244635195,88.09668234637462,1.5406,2.0
Sample_B,17.010014306151646,78.73405514538923,1.5406,2.0
Sample_B,17.110157367668098,93.64542159191683,1.5406,2.0
Sample_B,17.21030042918455,26.72289340368576,1.5406,2.0
Sample_B,17.310443490701,30.791741539013874,1.5406,2.0
Sample_B,17.410586552217453,7.546582547948958,1.5406,2.0
Sample_B,17.510729613733908,25.843562527933486,1.5406,2.0
Sample_B,17.61087267525036,88.52336816164107,1.5406,2.0
Sample_B,17.71101573676681,11.245004989405736,1.5406,2.0
Sample_B,17.811158798283262,60.8945416499502,1.5406,2.0
Sample_B,17.911301859799714,17.10180275445981,1.5406,2.0
Sample_B,18.011444921316166,37.8701388347651,1.5406,2.0
Sample_B,18.111587982832617,38.76917413202374,1.5406,2.0
Sample_B,18.211731044349072,75.53929485488524,1.5406,2.0
Sample_B,18.31187410586552,41.807855961778955,1.5406,2.0
Sample_B,18.412017167381975,42.942226078312565,1.5406,2.0
Sample_B,18.512160228898427,76.73497905499471,1.5406,2.0
Sample_B,18.61230329041488,42.38779697546913,1.5406,2.0
Sample_B,18.71244635193133,53.072384676439185,1.5406,2.0
Sample_B,18.812589413447782,60.44335550103803,1.5406,2.0
Sample_B,18.912732474964237,41.82361132109287,1.5406,2.0
Sample_B,19.012875536480685,63.80837208428416,1.5406,2.0
Sample_B,19.11301859799714,35.27282333495998,1.5406,2.0
Sample_B,19.21316165951359,25.974138555262016,1.5406,2.0
Sample_B,19.313304721030043,55.84511819108945,1.5406,2.0
Sample_B,19.413447782546495,72.42937828281171,1.5406,2.0
Sample_B,19.513590844062946,74.56277234421405,1.5406,2.0
Sample_B,19.6137339055794,43.712674588551586,1.5406,2.0
Sample_B,19.71387696709585,29.116567266706443,1.5406,2.0
Sample_B,19.814020028612305,62.032789095427624,1.5406,2.0
Sample_B,19.914163090128756,61.15253927108358,1.5406,2.0
Sample_B,20.014306151645208,49.15510131695575,1.5406,2.0
Sample_B,20.11444921316166,26.43264044703512,1.5406,2.0
Sample_B,20.21459227467811,7.293307748838522,1.5406,2.0
Sample_B,20.314735336194566,48.75484475602231,1.5406,2.0
Sample_B,20.414878397711014,52.05974977150097,1.5406,2.0
Sample_B,20.51502145922747,54.214657131687915,1.5406,2.0
Sample_B,20.61516452074392,67.87391678561966,1.5406,2.0
Sample_B,20.715307582260372,62.29924508412722,1.5406,2.0
Sample_B,20.815450643776824,34.396169215007404,1.5406,2.0
Sample_B,20.915593705293276,51.16797703501465,1.5406,2.0
Sample_B,21.01573676680973,36.538281006840414,1.5406,2.0
Sample_B,21.11587982832618,87.213293489812,1.5406,2.0
Sample_B,21.216022889842634,53.979119515800015,1.5406,2.0
Sample_B,21.316165951359086,52.29609837485873,1.5406,2.0
Sample_B,21.416309012875537,23.338156469835848,1.5406,2.0
Sample_B,21.51645207439199,61.3644567490598,1.5406,2.0
Sample_B,21.61659513590844,17.830248328616463,1.5406,2.0
Sample_B,21.716738197424895,47.16705582570051,1.5406,2.0
Sample_B,21.816881258941343,63.90593343802762,1.5406,2.0
Sample_B,21.9170243204578,4.193110482684503,1.5406,2.0
Sample_B,22.01716738197425,54.758475308629976,1.5406,2.0
Sample_B,22.1173104434907,57.459684276136564,1.5406,2.0
Sample_B,22.217453505007153,58.07269250715093,1.5406,2.0
Sample_B,22.317596566523605,34.18304546446535,1.5406,2.0
Sample_B,22.41773962804006,22.9759919276678,1.5406,2.0
Sample_B,22.517882689556508,57.33483534954151,1.5406,2.0
Sample_B,22.618025751072963,61.760253797608186,1.5406,2.0
Sample_B,22.718168812589415,84.355633191849,1.5406,2.0
Sample_B,22.818311874105866,22.99559820267351,1.5406,2.0
Sample_B,22.918454935622318,44.12988622186197,1.5406,2.0
Sample_B,23.01859799713877,50.46204406922422,1.5406,2.0
Sample_B,23.118741058655225,37.37178615211672,1.5406,2.0
Sample_B,23.218884120171673,74.31819353600943,1.5406,2.0
Sample_B,23.319027181688128,58.44396344205657,1.5406,2.0
Sample_B,23.41917024320458,18.064501938894992,1.5406,2.0
Sample_B,23.51931330472103,56.01787468539745,1.5406,2.0
Sample_B,23.619456366237483,47.46015632930738,1.5406,2.0
Sample_B,23.719599427753934,31.61513219173991,1.5406,2.0
Sample_B,23.81974248927039,40.04191008250606,1.5406,2.0
Sample_B,23.919885550786837,67.60471683523008,1.5406,2.0
Sample_B,24.020028612303292,89.12730925929836,1.5406,2.0
Sample_B,24.120171673819744,95.15730199330713,1.5406,2.0
Sample_B,24.220314735336196,174.8572466256705,1.5406,2.0
Sample_B,24.320457796852647,235.98176949500984,1.5406,2.0
Sample_B,24.4206008583691,333.2899233379831,1.5406,2.0
Sample_B,24.520743919885554,462.93683892930335,1.5406,2.0
Sample_B,24.620886981402002,513.280677355262,1.5406,2.0
Sample_B,24.721030042918457,717.9874697580124,1.5406,2.0
Sample_B,24.82117310443491,811.55131109522,1.5406,2.0
Sample_B,24.92131616595136,976.1655531987252,1.5406,2.0
Sample_B,25.021459227467812,1067.4855977000548,1.5406,2.0
Sample_B,25.121602288984263,1174.15712044102,1.5406,2.0
Sample_B,25.22174535050072,1240.2725628942587,1.5406,2.0
Sample_B,25.321888412017167,1238.8010263443773,1.5406,2.0
Sample_B,25.42203147353362,1228.8576565507497,1.5406,2.0
Sample_B,25.522174535050073,1118.290621518941,1.5406,2.0
Sample_B,25.622317596566525,999.2665065162842,1.5406,2.0
Sample_B,25.722460658082976,872.610448320609,1.5406,2.0
Sample_B,25.822603719599428,720.7080839026182,1.5406,2.0
Sample_B,25.922746781115883,593.8831861274401,1.5406,2.0
Sample_B,26.02288984263233,481.5486277138422,1.5406,2.0
Sample_B,26.123032904148786,308.2579010968443,1.5406,2.0
Sample_B,26.223175965665238,275.15538150669863,1.5406,2.0
Sample_B,26.32331902718169,236.4659473525137,1.5406,2.0
Sample_B,26.42346208869814,142.91393575324776,1.5406,2.0
Sample_B,26.523605150214593,94.96754925652601,1.5406,2.0
Sample_B,26.623748211731044,75.96840491571139,1.5406,2.0
Sample_B,26.723891273247496,52.62499695478505,1.5406,2.0
Sample_B,26.82403433476395,76.66918588601112,1.5406,2.0
Sample_B,26.924177396280403,80.75873770512301,1.5406,2.0
Sample_B,27.024320457796854,81.78102131222431,1.5406,2.0
Sample_B,27.124463519313306,58.440486204429256,1.5406,2.0
Sample_B,27.224606580829757,59.64096740272822,1.5406,2.0
Sample_B,27.32474964234621,57.445988887931904,1.5406,2.0
Sample_B,27.42489270386266,37.51177901079418,1.5406,2.0
Sample_B,27.525035765379116,59.812956454199984,1.5406,2.0
Sample_B,27.625178826895567,35.139832365688335,1.5406,2.0
Sample_B,27.72532188841202,83.56596470498278,1.5406,2.0
Sample_B,27.82546494992847,96.6235610404629,1.5406,2.0
Sample_B,27.925608011444922,64.17320286164737,1.5406,2.0
Sample_B,28.025751072961373,38.1842995609539,1.5406,2.0
Sample_B,28.125894134477825,51.20941527227247,1.5406,2.0
Sample_B,28.22603719599428,43.154815498807835,1.5406,2.0
Sample_B,28.32618025751073,33.845001398553656,1.5406,2.0
Sample_B,28.426323319027183,24.120348571779246,1.5406,2.0
Sample_B,28.526466380543635,43.79933864372466,1.5406,2.0
Sample_B,28.626609442060087,63.98851190216425,1.5406,2.0
Sample_B,28.726752503576538,45.19723631525701,1.5406,2.0
Sample_B,28.82689556509299,33.49511856785848,1.5406,2.0
Sample_B,28.927038626609445,43.85869136648406,1.5406,2.0
Sample_B,29.027181688125896,80.02846667832907,1.5406,2.0
Sample_B,29.127324749642348,72.33671167176898,1.5406,2.0
Sample_B,29.2274678111588,32.703759485034055,1.5406,2.0
Sample_B,29.32761087267525,37.261853607019056,1.5406,2.0
Sample_B,29.427753934191703,72.27081347926963,1.5406,2.0
Sample_B,29.527896995708154,49.994031396186294,1.5406,2.0
Sample_B,29.62804005722461,48.748861576854274,1.5406,2.0
Sample_B,29.72818311874106,30.817761922664335,1.5406,2.0
Sample_B,29.828326180257513,53.53064026356483,1.5406,2.0
Sample_B,29.928469241773964,18.484531885510606,1.5406,2.0
Sample_B,30.028612303290416,73.48405840338441,1.5406,2.0
